2.750030835159122944e-04 3.602362539822934195e-06 5.300173506839200854e-05 -7.136666681617498398e-05 -1.577675138833001256e-04 -5.218169098952785134e-05 -1.385355280945077538e-04 -4.743682802654802799e-05 4.578052175929769874e-05 -4.483657539822161198e-05 -1.385853538522496819e-04 -3.478516882751137018e-04 1.000307092908769846e-04 -6.020243017701432109e-05 3.670391015475615859e-05 7.105605618562549353e-05
2.969636407215148211e-04 -4.107271161046810448e-05 9.982725896406918764e-05 -8.702872582944110036e-05 -1.602327683940529823e-04 -4.399940007715485990e-05 -2.214673149865120649e-04 -2.757204674708191305e-05 4.184100907878018916e-05 -6.923928594915196300e-06 -1.452266442356631160e-04 -3.821075370069593191e-04 1.913989981403574347e-04 -5.832379247294738889e-05 3.463727625785395503e-05 4.432253263075836003e-05
1.896459289127960801e-04 -1.862685530795715749e-05 4.964539039065130055e-05 -9.682905510999262333e-05 -8.302945207105949521e-05 -1.889425948320422322e-05 -2.640969178173691034e-04 -3.613840090110898018e-05 6.847627810202538967e-05 3.214759271941147745e-05 -5.290381159284152091e-05 -4.204762808512896299e-04 2.201003953814506531e-04 -5.928120299358852208e-05 8.729541150387376547e-05 6.484174082288518548e-05
1.832969282986596227e-04 2.147971536032855511e-04 -1.792965194908902049e-04 5.435407510958611965e-04 -1.874205190688371658e-04 1.048767153406515718e-04 1.159182502306066453e-04 -1.535674091428518295e-04 -2.495808439562097192e-05 1.278963172808289528e-04 -3.425940521992743015e-04 -2.446042199153453112e-04 3.516771539580076933e-05 -5.708846219931729138e-05 -2.161682641599327326e-04 7.590091991005465388e-05
1.543810358271002769e-04 2.342504885746166110e-04 -1.566229184390977025e-04 3.072255640290677547e-04 -1.665221061557531357e-04 3.397312320885248482e-05 7.850877591408789158e-05 -2.603982575237751007e-04 -7.161554094636812806e-05 2.516826134524308145e-05 -2.266629162477329373e-04 -3.380694543011486530e-04 3.307436054456047714e-05 -9.949266677722334862e-05 -1.723916211631149054e-04 3.198789272573776543e-05
2.611535892356187105e-04 1.183035637950524688e-04 -8.231803076341748238e-05 9.116515138885006309e-05 -1.767917565302923322e-04 -3.272962931077927351e-05 -1.907918885990511626e-06 -1.775269629433751106e-04 -1.553668153064791113e-05 -3.060702738366671838e-06 -2.139044954674318433e-04 -4.330280935391783714e-04 3.390815982129424810e-05 -8.073457865975797176e-05 -1.055084139807149768e-04 7.258822734002023935e-05
3.106733784079551697e-04 2.100716301356442273e-05 1.614358370716217905e-05 -6.355391815304756165e-05 -1.851193374022841454e-04 -5.760581552749499679e-05 -1.131816970882937312e-04 -6.687947461614385247e-05 5.917042290093377233e-05 -5.297169627738185227e-05 -1.642603019718080759e-04 -4.487245460040867329e-04 9.654960740590468049e-05 -6.262128590606153011e-05 3.532635309966281056e-05 1.048594058374874294e-04
4.609210591297596693e-04 -9.962712647393345833e-05 1.491742732468992472e-04 -1.251575013156980276e-04 -2.438115916447713971e-04 -7.721911970293149352e-05 -2.335202152607962489e-04 3.150779957650229335e-05 8.224590419558808208e-05 -3.052772080991417170e-05 -2.452432818245142698e-04 -4.458097100723534822e-04 1.850191329140216112e-04 -4.730646469397470355e-05 4.413248097989708185e-05 8.992770744953304529e-05
3.513961564749479294e-04 -1.077169217751361430e-04 9.106820652959868312e-05 -1.255140814464539289e-04 -1.299760770052671432e-04 -5.605269325315020978e-05 -2.706563682295382023e-04 6.119673344073817134e-05 1.119009102694690228e-04 8.256170258391648531e-05 -1.637400564504787326e-04 -4.400009638629853725e-04 1.679501438047736883e-04 -2.875648533517960459e-05 4.784716293215751648e-05 1.070530051947571337e-04
3.436924598645418882e-04 -1.181242769234813750e-04 8.952297503128647804e-05 -1.204208820126950741e-04 -1.160649408120661974e-04 -5.107034667162224650e-05 -2.733165747486054897e-04 6.172866414999589324e-05 1.020362615236081183e-04 1.063529198290780187e-04 -1.727492490317672491e-04 -4.319509898778051138e-04 1.550691667944192886e-04 -2.584794128779321909e-05 2.056656740023754537e-05 9.892648085951805115e-05
2.134577516699209809e-04 -5.202292959438636899e-05 -9.641522638048627414e-07 -9.898390271700918674e-05 -6.742202094756066799e-05 -3.322263728477992117e-05 -2.192378015024587512e-04 -7.959975846461020410e-06 8.872135367710143328e-05 7.221116538858041167e-05 -7.655529043404385448e-05 -4.177317023277282715e-04 1.501887745689600706e-04 -3.503383413772098720e-05 3.201476283720694482e-05 1.252691727131605148e-04
3.356255474500358105e-04 2.867899893317371607e-04 -2.681577170733362436e-04 1.061606802977621555e-03 -3.027152270078659058e-04 2.146616461686789989e-04 1.530835579615086317e-04 -1.315521367359906435e-04 -2.509397745598107576e-06 3.273024922236800194e-04 -6.518696318380534649e-04 -2.931634953711181879e-04 1.126692150137387216e-04 -5.260249236016534269e-05 -3.921521420124918222e-04 1.447953400202095509e-04
2.294253354193642735e-04 3.284497943241149187e-04 -1.640981499804183841e-04 8.614418911747634411e-04 -3.028512001037597656e-04 1.901412761071696877e-04 1.154976052930578589e-04 -1.595194189576432109e-04 3.673826540762092918e-06 8.939120016293600202e-05 -4.899072227999567986e-04 -3.636045730672776699e-04 1.716779806884005666e-04 -9.015348041430115700e-05 -1.428693358320742846e-04 7.346932397922500968e-05
1.879461779026314616e-04 3.039832809008657932e-04 -1.252033252967521548e-04 4.535894549917429686e-04 -2.240555622847750783e-04 6.283967377385124564e-05 4.030610944028012455e-05 -3.079726884607225657e-04 -9.365876758238300681e-05 1.012932079902384430e-05 -2.879278035834431648e-04 -2.943648432847112417e-04 1.299985015066340566e-04 -1.374663552269339561e-04 -1.699316926533356309e-04 1.409844117006286979e-06
2.104563318425789475e-04 1.651604688959196210e-04 -1.097658332582795992e-05 1.305436744587495923e-04 -1.968909928109496832e-04 3.291866732979542576e-06 -6.677402416244149208e-05 -1.852306741056963801e-04 -9.693107131170108914e-06 -9.342694829683750868e-05 -1.780934253474697471e-04 -3.854330570902675390e-04 1.351989485556259751e-04 -1.105591800296679139e-04 2.311833486601244658e-05 3.167949034832417965e-05
4.041063366457819939e-04 -4.133217953494749963e-05 9.179877088172361255e-05 -8.923051791498437524e-05 -2.079160767607390881e-04 -5.843555845785886049e-05 -2.193323598476126790e-04 -2.630667586345225573e-05 7.225877925520762801e-05 -1.146763588621979579e-05 -2.330686547793447971e-04 -4.817818989977240562e-04 1.495155156590044498e-04 -6.512363324873149395e-05 3.487868161755613983e-05 9.499071165919303894e-05
4.098688077647238970e-04 -1.046544057317078114e-04 1.388824748573824763e-04 -1.231233181897550821e-04 -1.984909031307324767e-04 -3.833495065919123590e-05 -2.484237775206565857e-04 2.959523953904863447e-05 8.578428969485685229e-05 -1.310309107793727890e-05 -2.605445624794811010e-04 -4.625931615009903908e-04 1.361393369734287262e-04 -4.618222737917676568e-05 5.668034282280132174e-05 9.139314352069050074e-05
5.025527207180857658e-04 -1.808990637073293328e-04 2.081066486425697803e-04 -1.435731537640094757e-04 -2.368985879002138972e-04 -4.895323945675045252e-05 -2.978255215566605330e-04 8.119073027046397328e-05 8.296672604046761990e-05 1.630645601835567504e-05 -3.259286168031394482e-04 -4.708058258984237909e-04 1.818842865759506822e-04 -3.189255949109792709e-05 2.259110624436289072e-05 7.186561560956761241e-05
3.617406182456761599e-04 -3.815068703261204064e-05 8.639065345050767064e-05 -8.287617674795910716e-05 -1.652457722229883075e-04 -4.620625986717641354e-05 -2.438334922771900892e-04 -2.656239303178153932e-05 6.465870683314278722e-05 3.875327092828229070e-05 -2.111706417053937912e-04 -4.533621831797063351e-04 1.328040962107479572e-04 -6.694674084428697824e-05 1.681612047832459211e-05 7.585446292068809271e-05
1.980265806196257472e-04 4.143058959016343579e-06 -1.301427255384624004e-05 -3.551737245288677514e-05 -9.884312748908996582e-05 -2.439746458549052477e-05 -1.479874626966193318e-04 -8.497844100929796696e-05 2.569129901530686766e-05 2.133953239535912871e-05 -1.074064057320356369e-04 -3.441315784584730864e-04 1.233787770615890622e-04 -5.525234155356884003e-05 -2.484122160240076482e-05 8.697609155206009746e-05
5.105039235786534846e-05 3.129235847154632211e-05 -1.062709925463423133e-04 6.355654022627277300e-06 -6.114383722888305783e-05 1.733917997626122087e-05 -1.182594405690906569e-05 -1.376731961499899626e-04 -6.800055416533723474e-06 -6.424467574106529355e-05 -5.313641304383054376e-05 -2.292859135195612907e-04 6.837997352704405785e-05 -3.622312215156853199e-05 -4.334127152105793357e-05 1.250545756192877889e-04
4.188211751170456409e-04 3.206877736374735832e-04 -2.504225121811032295e-04 1.058043213561177254e-03 -3.607791441027075052e-04 1.788400259101763368e-04 1.363615010632202029e-04 -2.309171250090003014e-04 -6.520933675346896052e-05 3.030369116459041834e-04 -7.113054161891341209e-04 -3.564367070794105530e-04 1.455982855986803770e-04 -9.571607370162382722e-05 -4.697162949014455080e-04 1.094923281925730407e-04
3.396855900064110756e-04 3.764910215977579355e-04 -1.951997837750241160e-04 1.012932392768561840e-03 -3.602606884669512510e-04 1.879026967799291015e-04 1.018212569761089981e-04 -2.277042367495596409e-04 -2.921001942013390362e-05 1.694933016551658511e-04 -6.284943083301186562e-04 -4.611102340277284384e-04 2.060154074570164084e-04 -1.217421158798970282e-04 -2.672186819836497307e-04 7.646047743037343025e-05
2.793802414089441299e-04 3.475919074844568968e-04 -1.525295083411037922e-04 8.493140921927988529e-04 -3.379018162377178669e-04 1.708855852484703064e-04 9.827019675867632031e-05 -2.029452880378812551e-04 -1.006340153253404424e-05 5.816021439386531711e-05 -5.167301860637962818e-04 -4.069072310812771320e-04 1.949429133674129844e-04 -1.132949182647280395e-04 -1.474447781220078468e-04 7.306905899895355105e-05
1.743646425893530250e-04 2.248726377729326487e-04 -9.058504656422883272e-05 4.278899286873638630e-04 -2.237323933513835073e-04 8.750629785936325788e-05 6.246600241865962744e-05 -1.503129024058580399e-04 7.055695732560707256e-06 -5.405611591413617134e-05 -2.815535990521311760e-04 -2.960308920592069626e-04 1.006974343908950686e-04 -8.400187653023749590e-05 -2.481215960870031267e-05 7.174133497755974531e-05
2.276200393680483103e-04 7.243954314617440104e-05 -5.314838563208468258e-05 9.737434447742998600e-05 -1.538816577522084117e-04 -9.529279054731887300e-07 -1.292289653065381572e-05 -6.722789112245664001e-05 5.922091804677620530e-05 -3.694846236612647772e-05 -1.990494056371971965e-04 -3.454517282079905272e-04 1.994199737964663655e-05 -4.831710975850000978e-05 9.909458640322554857e-06 1.248232874786481261e-04
3.103912749793380499e-04 -4.494762106332927942e-05 1.731808515614829957e-05 -7.439857290592044592e-05 -1.603025011718273163e-04 -3.276312054367735982e-05 -9.908603533403947949e-05 -1.582439472258556634e-05 7.838650344638153911e-05 -4.638322934624738991e-05 -2.148329804185777903e-04 -4.042853543069213629e-04 3.109507088083773851e-05 -3.288824882474727929e-05 2.667441549419891089e-05 1.437571481801569462e-04
5.452705081552267075e-04 -1.997463405132293701e-04 1.523260580142959952e-04 -1.429179683327674866e-04 -2.914608921855688095e-04 -3.344200740684755147e-05 -1.550495799165219069e-04 6.820238922955468297e-05 9.233632590621709824e-05 -1.037819602061063051e-04 -4.305857291910797358e-04 -5.050553590990602970e-04 4.692308357334695756e-05 -1.174356566480128095e-05 6.381008461175952107e-06 1.673161023063585162e-04
4.563653783407062292e-04 -1.016726600937545300e-04 1.565964194014668465e-04 -9.291326568927615881e-05 -2.883592096623033285e-04 -1.901109135360457003e-05 -1.506052649347111583e-04 -3.672113234642893076e-05 2.493398278602398932e-05 -1.576993963681161404e-04 -3.733102348633110523e-04 -4.330923256929963827e-04 9.382636926602572203e-05 -5.648331716656684875e-05 1.137337858381215483e-05 8.942984277382493019e-05
3.781339910347014666e-04 1.493487070547416806e-05 2.985035280289594084e-05 -8.654408702568616718e-06 -2.192536485381424427e-04 -3.469736111583188176e-05 -1.046578181558288634e-04 -1.259729615412652493e-04 6.205660611158236861e-06 -6.046304406481795013e-05 -3.086423967033624649e-04 -4.109731235075742006e-04 3.474142795312218368e-05 -8.219800656661391258e-05 -6.454069807659834623e-05 1.006739112199284136e-04
2.211801620433107018e-04 1.181408370030112565e-04 -6.910515367053449154e-05 9.297241194872185588e-05 -1.609317405382171273e-04 -2.372793278482276946e-05 -6.097697041695937514e-05 -2.450176398269832134e-04 -6.827688775956630707e-05 -1.812600567063782364e-05 -1.807375520002096891e-04 -2.997929987031966448e-04 1.136664068326354027e-04 -1.030073981382884085e-04 -1.455861638532951474e-04 5.712109123123809695e-05
1.080604561138898134e-04 8.429162699030712247e-05 -1.428990362910553813e-04 1.227029133588075638e-04 -7.473617733921855688e-05 9.736700121720787138e-07 1.963570684893056750e-05 -2.166274643968790770e-04 -7.136077329050749540e-05 2.546278665249701589e-05 -1.419212203472852707e-04 -1.812207192415371537e-04 4.318040737416595221e-05 -5.877940202481113374e-05 -1.978053041966632009e-04 8.859337685862556100e-05
5.076900197309441864e-05 8.597043051850050688e-05 -1.417299499735236168e-04 1.110630400944501162e-04 -4.967794302501715720e-05 2.172040331060998142e-05 1.722044362395536155e-05 -1.947193813975900412e-04 -4.710681605502031744e-05 3.668008866952732205e-05 -8.486751175951212645e-05 -1.452308060834184289e-04 2.405254235782194883e-06 -5.287982639856636524e-05 -1.561521494295448065e-04 7.749651558697223663e-05
5.664134514518082142e-04 -2.602772437967360020e-04 2.370785805396735668e-04 -1.646003947826102376e-04 -1.743392349453642964e-04 -9.279054938815534115e-05 -1.962397072929888964e-04 2.540907589718699455e-04 1.497521152487024665e-04 1.487656263634562492e-04 -3.014605026692152023e-04 -2.983188605867326260e-04 1.927677803905680776e-04 4.025422458653338253e-05 -8.238620648626238108e-05 6.120400212239474058e-05
4.555692721623927355e-04 -1.733022509142756462e-04 2.012986515183001757e-04 -9.579587640473619103e-05 -1.687856565695255995e-04 -5.416429121396504343e-05 -6.904498877702280879e-05 1.872919237939640880e-04 1.117326246458105743e-04 2.642756953719072044e-05 -2.795278560370206833e-04 -1.746771740727126598e-04 1.304860343225300312e-04 2.600020889076404274e-05 -6.503980694105848670e-05 4.988778164261020720e-05
5.787644768133759499e-04 -2.191507664974778891e-04 2.302893844898790121e-04 -1.063039599102921784e-04 -2.865771239157766104e-04 -9.412024519406259060e-05 -1.579082454554736614e-04 1.620843977434560657e-04 8.066720329225063324e-05 1.155760492110857740e-05 -3.416276013012975454e-04 -3.223634848836809397e-04 2.090088382828980684e-04 1.415809492755215615e-05 -7.207837188616394997e-05 5.923699427512474358e-05
4.835665749851614237e-04 -9.338255767943337560e-05 1.302670425502583385e-04 2.529525663703680038e-04 -3.361585841048508883e-04 2.380269506829790771e-05 -8.578981214668601751e-05 1.691160287009552121e-04 1.192017298308201134e-04 2.049772410828154534e-05 -4.182372358627617359e-04 -4.399206663947552443e-04 2.306118840351700783e-04 1.521361900813644752e-05 7.999387889867648482e-06 9.467690688325092196e-05
4.359172598924487829e-04 9.192185825668275356e-05 -1.117923166020773351e-04 7.756744744256138802e-04 -3.455496334936469793e-04 1.441187341697514057e-04 1.166122092399746180e-04 2.638460864545777440e-05 4.068120324518531561e-05 2.143524761777371168e-04 -6.239172653295099735e-04 -3.322592237964272499e-04 1.249770284630358219e-04 2.101487552863545716e-06 -2.929798210971057415e-04 1.376044674543663859e-04
4.234471125528216362e-04 3.720165695995092392e-04 -2.123289887094870210e-04 1.023037242703139782e-03 -3.915045526809990406e-04 1.561380340717732906e-04 1.171210460597649217e-04 -2.953571674879640341e-04 -9.055663394974544644e-05 2.171818050555884838e-04 -7.006082450971007347e-04 -4.576592473313212395e-04 1.936121843755245209e-04 -1.345531782135367393e-04 -4.134455230087041855e-04 6.141825724625959992e-05
3.757473314180970192e-04 4.719463759101927280e-04 -2.368553396081551909e-04 9.694288019090890884e-04 -3.705574490595608950e-04 1.331751118414103985e-04 7.401277980534359813e-05 -4.425489169079810381e-04 -1.446323585696518421e-04 1.835502916947007179e-04 -6.244881660677492619e-04 -4.682144790422171354e-04 2.139112330041825771e-04 -1.979627559194341302e-04 -4.117510397918522358e-04 2.395390401943586767e-05
3.051839594263583422e-04 3.084201889578253031e-04 -4.394663483253680170e-05 5.775222089141607285e-04 -3.752221236936748028e-04 1.059034111676737666e-04 4.346547211753204465e-05 -2.417674695607274771e-04 -3.950415339204482734e-05 -1.132047764258459210e-04 -4.319597501307725906e-04 -4.754648543894290924e-04 2.250169054605066776e-04 -1.404816575814038515e-04 -4.526177144725807011e-05 1.910951505124103278e-05
3.547986270859837532e-04 9.642326040193438530e-05 -3.825596650131046772e-05 2.463080454617738724e-04 -2.801697992254048586e-04 2.923716692748712376e-06 5.044487988925538957e-05 -1.409279793733730912e-04 -3.156298771500587463e-05 -3.645962715381756425e-05 -3.605308302212506533e-04 -3.481168823782354593e-04 6.347750604618340731e-05 -6.616704195039346814e-05 -1.564098929520696402e-04 7.158570952014997602e-05
2.851108147297054529e-04 1.450735453545348719e-05 -4.030626951134763658e-05 6.539441528730094433e-05 -1.875980524346232414e-04 -8.899554813979193568e-06 4.853500649915076792e-05 -5.898609015275724232e-05 2.269030846946407109e-05 -4.057660407852381468e-05 -2.834305923897773027e-04 -4.058620252180844545e-04 -5.014528142055496573e-05 -2.799288085952866822e-05 -7.810051465639844537e-05 1.048038102453574538e-04
3.634377499110996723e-04 -4.663226718548685312e-05 1.126197457779198885e-05 -2.121482611983083189e-05 -2.089991467073559761e-04 -3.743374327314086258e-05 -2.196453351643867791e-05 -5.526943277800455689e-05 1.267014431505231187e-05 -3.235978874727152288e-05 -3.065994824282824993e-04 -4.317749699112027884e-04 -3.726829390870989300e-06 -3.065490454901009798e-05 -1.014355075312778354e-04 9.827376925386488438e-05
3.811662027146667242e-04 -4.744333273265510798e-05 1.069456266122870147e-04 -6.387491885107010603e-05 -3.002217563334852457e-04 6.061191015760414302e-06 -5.559825149248354137e-05 -1.042202566168271005e-04 -2.214306732639670372e-05 -2.055992081295698881e-04 -3.539557219482958317e-04 -5.264625069685280323e-04 7.754796388326212764e-05 -6.107120861997827888e-05 -1.062504543369868770e-05 4.973776231054216623e-05
4.028232360724359751e-04 -3.795187149080447853e-05 9.903028694679960608e-05 -5.254436109680682421e-05 -2.996413677465170622e-04 -7.872456080804113299e-06 -5.597262861556373537e-05 -1.118741638492792845e-04 -3.139823456876911223e-05 -1.628824975341558456e-04 -3.662942326627671719e-04 -5.491981864906847477e-04 6.250751903280615807e-05 -6.589392432942986488e-05 -5.184290785109624267e-05 3.671585000120103359e-05
2.160278381779789925e-04 1.151182004832662642e-04 -2.343076630495488644e-05 5.476075966726057231e-05 -1.914453023346140981e-04 1.440887263015611097e-05 -2.982549858643324114e-06 -2.322525542695075274e-04 -8.139778219629079103e-05 -8.825921395327895880e-05 -2.527981705497950315e-04 -4.604765563271939754e-04 4.670373527915216982e-06 -1.006016173050738871e-04 -1.011386411846615374e-04 -5.588217845797771588e-06
1.786686916602775455e-04 1.730200456222519279e-04 -9.487567149335518479e-05 1.337554858764633536e-04 -1.463388034608215094e-04 -8.901652108761481941e-06 -9.798196515475865453e-06 -2.868209849111735821e-04 -1.002260978566482663e-04 -3.211561988791800104e-06 -1.917370245791971684e-04 -3.282082325313240290e-04 4.798940426553599536e-05 -1.145488349720835686e-04 -1.747700589476153255e-04 1.014447570923948660e-05
1.523493701824918389e-04 2.114889211952686310e-04 -1.723723544273525476e-04 1.730903022689744830e-04 -1.022028154693543911e-04 6.272002792684361339e-06 3.638679118012078106e-06 -3.217683406546711922e-04 -7.645643927389755845e-05 1.950625483004841954e-05 -2.048855239991098642e-04 -2.910532348323613405e-04 -2.744841549429111183e-05 -1.233996445080265403e-04 -1.808050001272931695e-04 8.506605809088796377e-05
1.544142287457361817e-04 1.598035742063075304e-04 -1.381117763230577111e-04 1.679950219113379717e-04 -1.006871389108709991e-04 -6.163555781313334592e-07 -1.025782808028452564e-06 -2.793246821966022253e-04 -8.227012585848569870e-05 5.675843567587435246e-05 -1.889780542114749551e-04 -2.255472209071740508e-04 -1.452767628506990150e-05 -1.025552046485245228e-04 -2.147342165699228644e-04 5.119302659295499325e-05
1.175499055534601212e-04 1.499699137639254332e-04 -3.679317887872457504e-04 1.095388433896005154e-04 3.617438778746873140e-05 1.424957645212998614e-05 1.103036702261306345e-04 -1.700139109743759036e-04 1.177100784843787551e-04 1.926159748109057546e-04 -1.876416499726474285e-04 -4.611995245795696974e-04 -4.008061951026320457e-04 -4.463882578420452774e-05 -1.512406743131577969e-04 3.001599689014256001e-04
-3.103512881352799013e-06 4.880812412011437118e-05 -6.155747105367481709e-04 -5.231073009781539440e-05 1.368056400679051876e-04 6.396255776053294539e-05 2.540723362471908331e-04 -9.423257870366796851e-05 2.786746772471815348e-04 1.024903613142669201e-04 -1.371714024571701884e-04 -8.131652721203863621e-04 -5.886679282411932945e-04 4.121349775232374668e-05 -4.124012048123404384e-05 6.300674285739660263e-04
-1.195146687678061426e-04 -4.223726864438503981e-05 -7.704084855504333973e-04 -1.283159945160150528e-04 1.685998868197202682e-04 1.310317602474242449e-04 2.714706060942262411e-04 -1.336182613158598542e-04 3.443912137299776077e-04 1.035227705870056525e-05 -4.558515502139925957e-05 -8.810769068077206612e-04 -5.550225614570081234e-04 7.618259405717253685e-05 -9.553017662256024778e-06 8.565647294744849205e-04
4.730464715976268053e-04 -2.047976595349609852e-04 2.141800941899418831e-04 -2.645625500008463860e-04 2.844711525540333241e-05 -1.137596918852068484e-04 -7.281530415639281273e-04 2.823768300004303455e-04 2.710447879508137703e-04 6.017584237270057201e-04 -3.488158472464419901e-05 -8.214200497604906559e-04 4.425055813044309616e-04 -2.638919067976530641e-05 9.185896487906575203e-05 8.952151233643235173e-07
4.383104969747364521e-04 -1.895750319818034768e-04 1.914333697641268373e-04 -1.571650209371000528e-04 -9.863557352218776941e-05 -7.709670899203047156e-05 -2.628647780511528254e-04 2.069559704978018999e-04 1.446693058824166656e-04 2.105307648889720440e-04 -1.880834024632349610e-04 -3.632564621511846781e-04 2.088619221467524767e-04 1.463252556277438998e-05 -3.261354504502378404e-05 2.670880166988354176e-05
4.540869849734008312e-04 -2.023535635089501739e-04 1.915814355015754700e-04 -8.767320832703262568e-05 -1.688955089775845408e-04 -6.064268018235452473e-05 -1.974090700969099998e-04 2.207603683928027749e-04 1.387555239489302039e-04 1.160169049398973584e-04 -2.471793850418180227e-04 -3.274991759099066257e-04 1.917403424158692360e-04 2.949981899291742593e-05 -9.316859177488368005e-06 6.103544001234695315e-05
4.848935350310057402e-04 -1.863821817096322775e-04 2.035789511865004897e-04 -3.136103987344540656e-05 -2.186573838116601110e-04 -4.634700235328637064e-05 -2.414122282061725855e-04 2.240447065560147166e-04 1.531468733446672559e-04 1.042048970703035593e-04 -2.827773569151759148e-04 -4.404571081977337599e-04 2.410351153230294585e-04 1.643600262468680739e-05 3.655636101029813290e-05 7.058934716042131186e-05
3.950984100811183453e-04 -1.546303392387926579e-04 1.239411649294197559e-04 1.936231274157762527e-04 -2.185195626225322485e-04 3.644552270998246968e-05 -1.485134416725486517e-04 2.740548807196319103e-04 1.768621586961671710e-04 1.401124318363144994e-04 -3.368051548022776842e-04 -4.629027389455586672e-04 1.872185966931283474e-04 5.042436168878339231e-05 4.590733078657649457e-05 1.011379936244338751e-04
3.671401645988225937e-04 6.030968870618380606e-05 -9.153549035545438528e-05 7.770402589812874794e-04 -2.721182536333799362e-04 1.526911364635452628e-04 1.055989632732234895e-04 1.252231595572084188e-04 9.771968325367197394e-05 2.416254137642681599e-04 -6.067715585231781006e-04 -4.320666776038706303e-04 9.779718675417825580e-05 2.912604577431920916e-05 -2.026065776590257883e-04 1.281723671127110720e-04
